url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,129,77
/hgalytoby/MyselfAnimeDownloader/releases,51,35
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,23,8
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,17,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,14,6
/hgalytoby/MyselfAnimeDownloader/issues,12,7
/hgalytoby/MyselfAnimeDownloader/issues/5,11,10
/hgalytoby/MyselfAnimeDownloader/issues/20,10,9
/hgalytoby/MyselfAnimeDownloader/issues/14,9,6
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,9,3
