url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,222,126
/hgalytoby/MyselfAnimeDownloader/releases,65,52
/hgalytoby/MyselfAnimeDownloader/blob/master/event/SearchAnimate.py,40,2
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,31,22
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,20,8
/hgalytoby/MyselfAnimeDownloader/issues/5,19,19
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,16,8
/hgalytoby/MyselfAnimeDownloader/issues/20,13,13
/hgalytoby/MyselfAnimeDownloader/tree/master,9,7
/hgalytoby/MyselfAnimeDownloader/tree/master/UI,9,3
