url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,314,184
/hgalytoby/MyselfAnimeDownloader/releases,117,82
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,66,44
/hgalytoby/MyselfAnimeDownloader/tree/master/event,29,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,26,15
/hgalytoby/MyselfAnimeDownloader/issues,24,16
/hgalytoby/MyselfAnimeDownloader/issues/5,21,21
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,20,12
/hgalytoby/MyselfAnimeDownloader/issues/20,19,13
/hgalytoby/MyselfAnimeDownloader/find/master,15,14
