url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,467,275
/hgalytoby/MyselfAnimeDownloader/releases,152,110
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,57,50
/hgalytoby/MyselfAnimeDownloader/issues,50,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,43,35
/hgalytoby/MyselfAnimeDownloader/find/master,36,30
/hgalytoby/MyselfAnimeDownloader/issues/5,31,28
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,28,25
/hgalytoby/MyselfAnimeDownloader/issues/20,27,21
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,23,18
