time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-27 00:00:00+00:00,1,1,52,27
2023-07-28 00:00:00+00:00,6,4,14,10
2023-07-29 00:00:00+00:00,3,2,100,36
2023-07-30 00:00:00+00:00,1,1,64,31
2023-07-31 00:00:00+00:00,1,1,41,13
2023-08-01 00:00:00+00:00,2,2,22,10
2023-08-02 00:00:00+00:00,1,1,61,21
2023-08-03 00:00:00+00:00,1,1,51,20
2023-08-04 00:00:00+00:00,1,1,60,11
2023-08-05 00:00:00+00:00,2,2,56,23
2023-08-06 00:00:00+00:00,4,4,76,33
2023-08-07 00:00:00+00:00,2,2,85,24
2023-08-08 00:00:00+00:00,2,2,46,17
2023-08-09 00:00:00+00:00,1,1,42,24
