url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,169,90
/hgalytoby/MyselfAnimeDownloader/releases,36,24
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,23,14
/hgalytoby/MyselfAnimeDownloader/issues/14,20,9
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,15,6
/hgalytoby/MyselfAnimeDownloader/issues,9,7
/hgalytoby/MyselfAnimeDownloader/issues/40,9,5
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,8,2
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,7,3
/hgalytoby/MyselfAnimeDownloader/tree/master,7,3
