referrer,views_total,views_unique
Google,74,41
github.com,18,10
DuckDuckGo,15,1
youtube.com,6,1
chatgpt.com,3,1
4iq.sec.telefonicatech.com,1,1
Bing,1,1
m.facebook.com,1,1
