url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,539,266
/hgalytoby/MyselfAnimeDownloader/releases,152,103
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,115,38
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,92,62
/hgalytoby/MyselfAnimeDownloader/issues,75,24
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,53,15
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,44,19
/hgalytoby/MyselfAnimeDownloader/issues/44,35,11
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,34,12
/hgalytoby/MyselfAnimeDownloader/commits/master,34,5
