url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,233,147
/hgalytoby/MyselfAnimeDownloader/releases,56,42
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,36,10
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,25,3
/hgalytoby/MyselfAnimeDownloader/issues/5,24,23
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,24,22
/hgalytoby/MyselfAnimeDownloader/issues/20,14,11
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/README.md,14,1
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,13,5
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,13,4
