url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,76,51
/hgalytoby/MyselfAnimeDownloader/releases,28,21
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,12,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,3,3
/hgalytoby/MyselfAnimeDownloader/issues,3,3
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,3,3
/hgalytoby/MyselfAnimeDownloader/actions,3,2
/hgalytoby/MyselfAnimeDownloader/discussions,3,2
/hgalytoby/MyselfAnimeDownloader/projects,3,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,2,2
