referrer,views_total,views_unique
Google,282,132
github.com,71,13
l.facebook.com,8,3
facebook.com,4,4
tw.search.yahoo.com,2,2
Bing,2,2
cn.bing.com,1,1
r.search.yahoo.com,1,1
