time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-11 00:00:00+00:00,1.0,1.0,75,8
2024-12-12 00:00:00+00:00,,,11,3
2024-12-13 00:00:00+00:00,2.0,1.0,13,4
2024-12-14 00:00:00+00:00,6.0,1.0,1,1
2024-12-15 00:00:00+00:00,4.0,1.0,12,4
2024-12-16 00:00:00+00:00,,,14,5
2024-12-17 00:00:00+00:00,,,69,15
2024-12-18 00:00:00+00:00,2.0,1.0,7,7
2024-12-19 00:00:00+00:00,2.0,2.0,24,4
2024-12-20 00:00:00+00:00,2.0,1.0,1,1
2024-12-21 00:00:00+00:00,2.0,1.0,14,5
2024-12-22 00:00:00+00:00,2.0,1.0,14,4
2024-12-23 00:00:00+00:00,,,16,7
2024-12-24 00:00:00+00:00,,,82,12
