url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,141,102
/hgalytoby/MyselfAnimeDownloader/releases,55,38
/hgalytoby/MyselfAnimeDownloader/issues/5,34,29
/hgalytoby/MyselfAnimeDownloader/blob/master/UI/login.ui,30,1
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,23,16
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,21,6
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,16,3
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,12,3
/hgalytoby/MyselfAnimeDownloader/issues/20,8,8
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader/ghrs-data,7,2
