url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,187,109
/hgalytoby/MyselfAnimeDownloader/releases,51,44
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,37,11
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,28,19
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,22,1
/hgalytoby/MyselfAnimeDownloader/issues/20,21,16
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,18,2
/hgalytoby/MyselfAnimeDownloader/issues/5,15,14
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,14,4
/hgalytoby/MyselfAnimeDownloader/issues,12,8
