time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-27 00:00:00+00:00,4.0,3.0,82,21
2023-04-28 00:00:00+00:00,3.0,2.0,30,17
2023-04-29 00:00:00+00:00,3.0,2.0,81,15
2023-04-30 00:00:00+00:00,4.0,3.0,61,23
2023-05-01 00:00:00+00:00,4.0,3.0,46,20
2023-05-02 00:00:00+00:00,3.0,2.0,28,14
2023-05-03 00:00:00+00:00,3.0,2.0,38,22
2023-05-04 00:00:00+00:00,3.0,2.0,42,27
2023-05-05 00:00:00+00:00,4.0,3.0,30,20
2023-05-06 00:00:00+00:00,3.0,2.0,31,14
2023-05-07 00:00:00+00:00,3.0,2.0,51,20
2023-05-08 00:00:00+00:00,2.0,2.0,45,21
2023-05-09 00:00:00+00:00,3.0,2.0,67,21
2023-05-10 00:00:00+00:00,,,49,17
