url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,208,123
/hgalytoby/MyselfAnimeDownloader/releases,83,58
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,41,28
/hgalytoby/MyselfAnimeDownloader/issues/5,33,27
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,26,11
/hgalytoby/MyselfAnimeDownloader/issues/20,19,14
/hgalytoby/MyselfAnimeDownloader/issues,13,7
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,13,4
/hgalytoby/MyselfAnimeDownloader/branches,10,4
/hgalytoby/MyselfAnimeDownloader/commits/master,10,3
