time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-24 00:00:00+00:00,21,8,5,5
2026-07-25 00:00:00+00:00,18,7,4,4
2026-07-26 00:00:00+00:00,3,3,6,3
2026-07-27 00:00:00+00:00,3,3,4,3
2026-07-28 00:00:00+00:00,5,5,16,5
2026-07-29 00:00:00+00:00,21,7,15,7
2026-07-30 00:00:00+00:00,7,2,2,1
2026-07-31 00:00:00+00:00,14,9,25,4
2026-08-01 00:00:00+00:00,7,2,6,3
2026-08-02 00:00:00+00:00,7,2,25,8
2026-08-03 00:00:00+00:00,2,2,27,6
2026-08-04 00:00:00+00:00,12,7,12,5
2026-08-05 00:00:00+00:00,10,5,11,7
2026-08-06 00:00:00+00:00,7,2,4,3
