time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-16 00:00:00+00:00,10.0,4.0,8,4
2025-08-17 00:00:00+00:00,14.0,8.0,27,7
2025-08-18 00:00:00+00:00,9.0,3.0,18,8
2025-08-19 00:00:00+00:00,11.0,4.0,5,3
2025-08-20 00:00:00+00:00,12.0,6.0,9,6
2025-08-21 00:00:00+00:00,9.0,3.0,32,8
2025-08-22 00:00:00+00:00,12.0,6.0,86,12
2025-08-23 00:00:00+00:00,10.0,4.0,16,5
2025-08-24 00:00:00+00:00,10.0,4.0,25,8
2025-08-25 00:00:00+00:00,14.0,6.0,9,5
2025-08-26 00:00:00+00:00,11.0,5.0,19,7
2025-08-27 00:00:00+00:00,10.0,4.0,10,6
2025-08-28 00:00:00+00:00,11.0,5.0,32,9
2025-08-29 00:00:00+00:00,,,9,6
