url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,150,105
/hgalytoby/MyselfAnimeDownloader/releases,36,35
/hgalytoby/MyselfAnimeDownloader/issues/5,28,28
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,19,16
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,13,8
/hgalytoby/MyselfAnimeDownloader/issues/20,12,9
/hgalytoby/MyselfAnimeDownloader/issues,12,7
/hgalytoby/MyselfAnimeDownloader/find/master,7,6
/hgalytoby/MyselfAnimeDownloader/commits/master,5,2
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,4,4
