url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,308,190
/hgalytoby/MyselfAnimeDownloader/releases,96,70
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,64,45
/hgalytoby/MyselfAnimeDownloader/tree/master/event,29,2
/hgalytoby/MyselfAnimeDownloader/issues/20,23,16
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,21,13
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,20,10
/hgalytoby/MyselfAnimeDownloader/issues/5,19,19
/hgalytoby/MyselfAnimeDownloader/issues,18,13
/hgalytoby/MyselfAnimeDownloader/find/master,17,15
