referrer,views_total,views_unique
Google,376,164
github.com,37,16
mail.google.com,9,1
l.facebook.com,8,2
cn.bing.com,4,1
DuckDuckGo,4,1
Bing,2,2
tw.search.yahoo.com,2,1
