url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,320,190
/hgalytoby/MyselfAnimeDownloader/releases,119,82
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,63,43
/hgalytoby/MyselfAnimeDownloader/tree/master/event,29,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,24,14
/hgalytoby/MyselfAnimeDownloader/issues/5,21,21
/hgalytoby/MyselfAnimeDownloader/issues,19,14
/hgalytoby/MyselfAnimeDownloader/issues/20,18,12
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,18,9
/hgalytoby/MyselfAnimeDownloader/find/master,15,14
