url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,413,251
/hgalytoby/MyselfAnimeDownloader/releases,107,87
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,43,38
/hgalytoby/MyselfAnimeDownloader/find/master,27,24
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,26,23
/hgalytoby/MyselfAnimeDownloader/issues/5,26,23
/hgalytoby/MyselfAnimeDownloader/issues,25,13
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,20,17
/hgalytoby/MyselfAnimeDownloader/issues/20,19,15
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,14,9
