url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,178,107
/hgalytoby/MyselfAnimeDownloader/releases,42,35
/hgalytoby/MyselfAnimeDownloader/issues/5,31,30
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,26,6
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,25,20
/hgalytoby/MyselfAnimeDownloader/issues/20,19,14
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,14,4
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_tools.py,14,2
/hgalytoby/MyselfAnimeDownloader/tree/master/event,13,2
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,12,2
