url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,221,122
/hgalytoby/MyselfAnimeDownloader/releases,61,44
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,45,13
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,35,26
/hgalytoby/MyselfAnimeDownloader/issues/5,26,24
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,24,7
/hgalytoby/MyselfAnimeDownloader/issues/20,22,19
/hgalytoby/MyselfAnimeDownloader/tree/master/event,22,5
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,17,7
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,17,4
