url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,589,281
/hgalytoby/MyselfAnimeDownloader/releases,169,109
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,113,38
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,106,73
/hgalytoby/MyselfAnimeDownloader/issues,97,30
/hgalytoby/MyselfAnimeDownloader/issues/44,66,19
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,49,14
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,42,18
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,38,14
/hgalytoby/MyselfAnimeDownloader/issues/14,36,18
