url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,2389,1035
/hgalytoby/MyselfAnimeDownloader/issues/32,667,109
/hgalytoby/MyselfAnimeDownloader/issues,563,138
/hgalytoby/MyselfAnimeDownloader/releases,460,263
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.10,147,100
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,131,108
/hgalytoby/MyselfAnimeDownloader/find/master,103,88
/hgalytoby/MyselfAnimeDownloader/issues/14,100,71
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,91,66
/hgalytoby/MyselfAnimeDownloader/issues/25,90,67
