url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,140,56
/hgalytoby/MyselfAnimeDownloader/releases,13,10
/hgalytoby/MyselfAnimeDownloader/tree/master,12,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,9,6
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,8,3
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,7,5
/hgalytoby/MyselfAnimeDownloader/issues,6,3
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,6,1
/hgalytoby/MyselfAnimeDownloader/discussions/47,5,3
/hgalytoby/MyselfAnimeDownloader/tree/master/image,5,2
