url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,57,50
/hgalytoby/MyselfAnimeDownloader/releases,18,16
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,8,8
/hgalytoby/MyselfAnimeDownloader/issues/14,6,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,5,4
/hgalytoby/MyselfAnimeDownloader/blob/master/requirements.txt,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,1,1
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,1,1
/hgalytoby/MyselfAnimeDownloader/commit/2bd19a4116d8164c4f99833fcc9737b1dbb88b84,1,1
