url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,273,169
/hgalytoby/MyselfAnimeDownloader/releases,66,53
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,32,28
/hgalytoby/MyselfAnimeDownloader/issues,32,9
/hgalytoby/MyselfAnimeDownloader/issues/5,20,19
/hgalytoby/MyselfAnimeDownloader/issues/14,18,11
/hgalytoby/MyselfAnimeDownloader/issues/40,18,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,16,12
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,15,9
/hgalytoby/MyselfAnimeDownloader/find/master,13,10
