url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,260,154
/hgalytoby/MyselfAnimeDownloader/releases,90,70
/hgalytoby/MyselfAnimeDownloader/issues/5,40,35
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,25,19
/hgalytoby/MyselfAnimeDownloader/find/master,23,19
/hgalytoby/MyselfAnimeDownloader/issues/40,21,3
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,20,15
/hgalytoby/MyselfAnimeDownloader/issues,18,11
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,17,12
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,15,13
