url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,560,255
/hgalytoby/MyselfAnimeDownloader/releases,151,92
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.13,63,44
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,49,39
/hgalytoby/MyselfAnimeDownloader/issues,43,23
/hgalytoby/MyselfAnimeDownloader/find/master,35,30
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,32,25
/hgalytoby/MyselfAnimeDownloader/issues/5,24,24
/hgalytoby/MyselfAnimeDownloader/commit/10a98a4c088a64dab7bba3a0cc6e108bdd6a71b9,24,20
/hgalytoby/MyselfAnimeDownloader/commit/3cdbe001cfe1c0204e05bafa8a89282507396e49,23,15
