time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,6,5,6,4
2026-08-21 00:00:00+00:00,15,5,2,2
2026-08-22 00:00:00+00:00,8,3,18,6
2026-08-23 00:00:00+00:00,4,4,0,0
2026-08-24 00:00:00+00:00,16,6,11,7
2026-08-25 00:00:00+00:00,3,3,14,3
2026-08-26 00:00:00+00:00,3,3,3,3
2026-08-27 00:00:00+00:00,3,3,2,1
2026-08-28 00:00:00+00:00,4,4,14,7
2026-08-29 00:00:00+00:00,6,2,13,4
2026-08-30 00:00:00+00:00,7,6,8,2
2026-08-31 00:00:00+00:00,11,9,5,3
2026-09-01 00:00:00+00:00,17,8,28,8
2026-09-02 00:00:00+00:00,20,8,3,3
