url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,233,127
/hgalytoby/MyselfAnimeDownloader/releases,72,54
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,43,16
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,39,29
/hgalytoby/MyselfAnimeDownloader/issues/5,34,23
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,21,7
/hgalytoby/MyselfAnimeDownloader/issues/20,19,8
/hgalytoby/MyselfAnimeDownloader/commits/master,17,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,15,6
/hgalytoby/MyselfAnimeDownloader/blob/master/%E6%8C%87%E4%BB%A4.txt,10,5
