url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,1348,595
/hgalytoby/MyselfAnimeDownloader/issues/32,357,98
/hgalytoby/MyselfAnimeDownloader/issues,352,106
/hgalytoby/MyselfAnimeDownloader/releases,335,216
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.10,217,137
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,69,58
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,68,56
/hgalytoby/MyselfAnimeDownloader/find/master,67,57
/hgalytoby/MyselfAnimeDownloader/issues/34,61,18
/hgalytoby/MyselfAnimeDownloader/issues/14,54,42
