url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,220,128
/hgalytoby/MyselfAnimeDownloader/releases,61,48
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,41,30
/hgalytoby/MyselfAnimeDownloader/commits,30,3
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,27,7
/hgalytoby/MyselfAnimeDownloader/issues/5,26,25
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,21,7
/hgalytoby/MyselfAnimeDownloader/tree/master,20,4
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,15,5
/hgalytoby/MyselfAnimeDownloader/commits/master,12,2
