url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,153,75
/hgalytoby/MyselfAnimeDownloader/releases,26,17
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,10,9
/hgalytoby/MyselfAnimeDownloader/issues/14,8,5
/hgalytoby/MyselfAnimeDownloader/issues,5,4
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,4,4
/hgalytoby/MyselfAnimeDownloader/issues/44,4,2
/hgalytoby/MyselfAnimeDownloader/projects,3,1
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,2,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,2,2
