url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,307,178
/hgalytoby/MyselfAnimeDownloader/releases,102,71
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,69,50
/hgalytoby/MyselfAnimeDownloader/issues/5,28,24
/hgalytoby/MyselfAnimeDownloader/find/master,24,19
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,21,18
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,21,15
/hgalytoby/MyselfAnimeDownloader/issues,20,12
/hgalytoby/MyselfAnimeDownloader/issues/20,12,10
/hgalytoby/MyselfAnimeDownloader/pulls,9,7
