url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,236,136
/hgalytoby/MyselfAnimeDownloader/releases,71,57
/hgalytoby/MyselfAnimeDownloader/blob/master/event/SearchAnimate.py,32,1
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,29,21
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,26,10
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,25,10
/hgalytoby/MyselfAnimeDownloader/issues/5,18,18
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,18,4
/hgalytoby/MyselfAnimeDownloader/tree/master/UI,15,6
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,14,3
