referrer,views_total,views_unique
Google,545,196
github.com,185,29
l.facebook.com,14,5
tw.search.yahoo.com,14,1
DuckDuckGo,7,2
youtube.com,4,1
m.facebook.com,3,2
gdaily.org,3,1
Bing,3,1
facebook.com,1,1
