time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-07 00:00:00+00:00,2.0,2.0,41,18
2024-01-08 00:00:00+00:00,3.0,3.0,48,16
2024-01-09 00:00:00+00:00,3.0,3.0,61,24
2024-01-10 00:00:00+00:00,5.0,4.0,71,17
2024-01-11 00:00:00+00:00,3.0,3.0,80,30
2024-01-12 00:00:00+00:00,4.0,4.0,123,25
2024-01-13 00:00:00+00:00,4.0,4.0,57,22
2024-01-14 00:00:00+00:00,2.0,2.0,26,13
2024-01-15 00:00:00+00:00,4.0,4.0,66,16
2024-01-16 00:00:00+00:00,2.0,2.0,79,12
2024-01-17 00:00:00+00:00,2.0,2.0,37,21
2024-01-18 00:00:00+00:00,2.0,2.0,34,17
2024-01-19 00:00:00+00:00,1.0,1.0,34,9
2024-01-20 00:00:00+00:00,,,39,22
