url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,158,92
/hgalytoby/MyselfAnimeDownloader/releases,21,16
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,16,14
/hgalytoby/MyselfAnimeDownloader/discussions/47,12,2
/hgalytoby/MyselfAnimeDownloader/discussions/36,10,1
/hgalytoby/MyselfAnimeDownloader/issues,8,7
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,7,6
/hgalytoby/MyselfAnimeDownloader/discussions,5,2
/hgalytoby/MyselfAnimeDownloader/issues/44,4,4
/hgalytoby/MyselfAnimeDownloader/discussions/27,4,1
