url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,201,110
/hgalytoby/MyselfAnimeDownloader/releases,61,56
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,26,9
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,25,16
/hgalytoby/MyselfAnimeDownloader/blob/master/event/SearchAnimate.py,24,2
/hgalytoby/MyselfAnimeDownloader/issues/5,14,14
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,10,3
/hgalytoby/MyselfAnimeDownloader/issues/20,9,9
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,9,2
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,8,3
