url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,300,167
/hgalytoby/MyselfAnimeDownloader/releases,74,63
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,35,31
/hgalytoby/MyselfAnimeDownloader/issues/20,19,17
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,19,16
/hgalytoby/MyselfAnimeDownloader/issues/5,17,16
/hgalytoby/MyselfAnimeDownloader/find/master,15,13
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,13,8
/hgalytoby/MyselfAnimeDownloader/issues,10,7
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,9,6
