url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,274,161
/hgalytoby/MyselfAnimeDownloader/releases,72,65
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,50,37
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,33,15
/hgalytoby/MyselfAnimeDownloader/issues/5,31,28
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,20,7
/hgalytoby/MyselfAnimeDownloader/issues,19,8
/hgalytoby/MyselfAnimeDownloader/issues/20,16,16
/hgalytoby/MyselfAnimeDownloader/tree/master,9,8
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,9,4
