time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-21 00:00:00+00:00,5,2,108,20
2024-05-22 00:00:00+00:00,1,1,29,19
2024-05-23 00:00:00+00:00,1,1,58,20
2024-05-24 00:00:00+00:00,1,1,10,6
2024-05-25 00:00:00+00:00,2,2,68,17
2024-05-26 00:00:00+00:00,5,2,29,14
2024-05-27 00:00:00+00:00,5,2,60,17
2024-05-28 00:00:00+00:00,6,2,63,20
2024-05-29 00:00:00+00:00,2,2,35,13
2024-05-30 00:00:00+00:00,5,2,33,15
2024-05-31 00:00:00+00:00,1,1,22,14
2024-06-01 00:00:00+00:00,5,2,26,19
2024-06-02 00:00:00+00:00,1,1,47,13
2024-06-03 00:00:00+00:00,1,1,69,17
