url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,254,160
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,51,15
/hgalytoby/MyselfAnimeDownloader/releases,50,42
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,37,5
/hgalytoby/MyselfAnimeDownloader/issues/5,36,34
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,22,20
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/README.md,16,2
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,13,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,11,4
/hgalytoby/MyselfAnimeDownloader/issues/20,10,8
