time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-09 00:00:00+00:00,5,5,3,1
2026-09-10 00:00:00+00:00,6,6,15,10
2026-09-11 00:00:00+00:00,8,8,8,5
2026-09-12 00:00:00+00:00,3,3,5,3
2026-09-13 00:00:00+00:00,3,3,8,5
2026-09-14 00:00:00+00:00,13,8,6,5
2026-09-15 00:00:00+00:00,34,16,12,8
2026-09-16 00:00:00+00:00,6,6,7,6
2026-09-17 00:00:00+00:00,1,1,4,3
2026-09-18 00:00:00+00:00,2,2,7,5
2026-09-19 00:00:00+00:00,8,8,6,5
2026-09-20 00:00:00+00:00,13,6,15,4
2026-09-21 00:00:00+00:00,1,1,8,4
2026-09-22 00:00:00+00:00,12,7,3,1
