time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-22 00:00:00+00:00,2,2,26,12
2023-12-23 00:00:00+00:00,2,2,23,15
2023-12-24 00:00:00+00:00,2,2,38,13
2023-12-25 00:00:00+00:00,4,4,70,14
2023-12-26 00:00:00+00:00,2,2,96,20
2023-12-27 00:00:00+00:00,2,2,55,12
2023-12-28 00:00:00+00:00,3,3,43,15
2023-12-29 00:00:00+00:00,2,2,22,12
2023-12-30 00:00:00+00:00,10,6,73,18
2023-12-31 00:00:00+00:00,2,2,69,15
2024-01-01 00:00:00+00:00,6,4,52,19
2024-01-02 00:00:00+00:00,3,3,47,18
2024-01-03 00:00:00+00:00,2,2,30,18
2024-01-04 00:00:00+00:00,1,1,31,14
