url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,242,149
/hgalytoby/MyselfAnimeDownloader/releases,52,43
/hgalytoby/MyselfAnimeDownloader/issues/40,43,7
/hgalytoby/MyselfAnimeDownloader/issues,42,15
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,27,20
/hgalytoby/MyselfAnimeDownloader/issues/5,26,26
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,17,12
/hgalytoby/MyselfAnimeDownloader/issues/20,15,13
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,11,6
/hgalytoby/MyselfAnimeDownloader/commits/master,9,2
