url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,121,50
/hgalytoby/MyselfAnimeDownloader/releases,16,12
/hgalytoby/MyselfAnimeDownloader/tree/master,11,1
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,9,7
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,5
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,7,2
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,6,1
/hgalytoby/MyselfAnimeDownloader/issues,5,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,4,2
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader/ghrs-data,4,1
