url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,232,144
/hgalytoby/MyselfAnimeDownloader/releases,70,53
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,35,27
/hgalytoby/MyselfAnimeDownloader/issues/5,33,31
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,16,12
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,15,9
/hgalytoby/MyselfAnimeDownloader/find/master,12,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,5
/hgalytoby/MyselfAnimeDownloader/search,8,3
/hgalytoby/MyselfAnimeDownloader/commits,7,3
