url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,83,52
/hgalytoby/MyselfAnimeDownloader/releases,28,16
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,17,14
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,7,6
/hgalytoby/MyselfAnimeDownloader/issues/20,5,5
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,2,2
/hgalytoby/MyselfAnimeDownloader/commit/320fe745a9817652f0ec7165619b26fd490e2fa9,2,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/.github/workflows/main.yml,2,1
