url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,238,129
/hgalytoby/MyselfAnimeDownloader/releases,71,52
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,43,33
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,41,15
/hgalytoby/MyselfAnimeDownloader/issues/5,31,20
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,21,7
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,19,6
/hgalytoby/MyselfAnimeDownloader/commits/master,17,3
/hgalytoby/MyselfAnimeDownloader/commit/deb1cead2e1885058bd635e83eb99331f3254b20,11,8
/hgalytoby/MyselfAnimeDownloader/issues/20,11,8
