url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,163,95
/hgalytoby/MyselfAnimeDownloader/releases,20,16
/hgalytoby/MyselfAnimeDownloader/issues,15,7
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,14,13
/hgalytoby/MyselfAnimeDownloader/discussions/47,13,2
/hgalytoby/MyselfAnimeDownloader/discussions/36,10,1
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,7,6
/hgalytoby/MyselfAnimeDownloader/issues/44,5,4
/hgalytoby/MyselfAnimeDownloader/discussions,5,2
/hgalytoby/MyselfAnimeDownloader/issues/48,5,1
