time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-11 00:00:00+00:00,2.0,2.0,34,12
2025-02-12 00:00:00+00:00,1.0,1.0,11,5
2025-02-13 00:00:00+00:00,2.0,2.0,7,4
2025-02-14 00:00:00+00:00,4.0,2.0,14,7
2025-02-15 00:00:00+00:00,5.0,2.0,26,12
2025-02-16 00:00:00+00:00,5.0,2.0,104,9
2025-02-17 00:00:00+00:00,1.0,1.0,7,5
2025-02-18 00:00:00+00:00,4.0,2.0,23,11
2025-02-19 00:00:00+00:00,3.0,2.0,13,10
2025-02-20 00:00:00+00:00,4.0,3.0,20,5
2025-02-21 00:00:00+00:00,5.0,3.0,33,6
2025-02-22 00:00:00+00:00,4.0,2.0,15,9
2025-02-23 00:00:00+00:00,4.0,2.0,13,10
2025-02-24 00:00:00+00:00,,,8,4
