time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-06 00:00:00+00:00,9,3,19,11
2025-06-07 00:00:00+00:00,9,3,24,9
2025-06-08 00:00:00+00:00,12,3,16,8
2025-06-09 00:00:00+00:00,11,3,5,5
2025-06-10 00:00:00+00:00,15,4,13,7
2025-06-11 00:00:00+00:00,11,5,4,4
2025-06-12 00:00:00+00:00,14,6,4,4
2025-06-13 00:00:00+00:00,14,8,16,11
2025-06-14 00:00:00+00:00,10,4,14,7
2025-06-15 00:00:00+00:00,12,6,8,6
2025-06-16 00:00:00+00:00,11,5,14,9
2025-06-17 00:00:00+00:00,13,7,15,7
2025-06-18 00:00:00+00:00,13,7,14,11
2025-06-19 00:00:00+00:00,1,1,26,9
