time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-12 00:00:00+00:00,2.0,2.0,93,26
2023-01-13 00:00:00+00:00,2.0,2.0,49,22
2023-01-14 00:00:00+00:00,2.0,2.0,50,15
2023-01-15 00:00:00+00:00,2.0,2.0,53,26
2023-01-16 00:00:00+00:00,3.0,3.0,91,30
2023-01-17 00:00:00+00:00,2.0,2.0,72,24
2023-01-18 00:00:00+00:00,1.0,1.0,61,22
2023-01-19 00:00:00+00:00,2.0,2.0,32,18
2023-01-20 00:00:00+00:00,1.0,1.0,47,13
2023-01-21 00:00:00+00:00,1.0,1.0,102,27
2023-01-22 00:00:00+00:00,1.0,1.0,42,20
2023-01-23 00:00:00+00:00,4.0,4.0,46,15
2023-01-24 00:00:00+00:00,4.0,2.0,33,19
2023-01-25 00:00:00+00:00,,,24,17
