url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,332,190
/hgalytoby/MyselfAnimeDownloader/releases,76,63
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,45,30
/hgalytoby/MyselfAnimeDownloader/issues/5,39,38
/hgalytoby/MyselfAnimeDownloader/find/master,22,19
/hgalytoby/MyselfAnimeDownloader/issues/20,16,13
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,16,10
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,13,11
/hgalytoby/MyselfAnimeDownloader/issues,13,10
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,12,11
