url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,246,112
/hgalytoby/MyselfAnimeDownloader/releases,87,50
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,41,32
/hgalytoby/MyselfAnimeDownloader/issues,36,16
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,33,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,27,11
/hgalytoby/MyselfAnimeDownloader/issues/44,20,13
/hgalytoby/MyselfAnimeDownloader/issues/14,20,8
/hgalytoby/MyselfAnimeDownloader/issues/20,17,14
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,13,4
