url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,225,145
/hgalytoby/MyselfAnimeDownloader/releases,57,46
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.14,32,26
/hgalytoby/MyselfAnimeDownloader/issues/5,24,23
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,17,13
/hgalytoby/MyselfAnimeDownloader/commit/25624a115cee98eb280e92bc820097d939a47b18,16,10
/hgalytoby/MyselfAnimeDownloader/search,10,4
/hgalytoby/MyselfAnimeDownloader/find/master,9,8
/hgalytoby/MyselfAnimeDownloader/issues/20,9,8
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,5
