url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,66,43
/hgalytoby/MyselfAnimeDownloader/releases,28,23
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,21,17
/hgalytoby/MyselfAnimeDownloader/issues/44,11,7
/hgalytoby/MyselfAnimeDownloader/issues,7,7
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,3,3
/hgalytoby/MyselfAnimeDownloader/issues/40,3,1
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,2,2
