url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,2323,1004
/hgalytoby/MyselfAnimeDownloader/issues/32,660,106
/hgalytoby/MyselfAnimeDownloader/issues,556,135
/hgalytoby/MyselfAnimeDownloader/releases,444,248
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.10,133,89
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,120,100
/hgalytoby/MyselfAnimeDownloader/find/master,99,84
/hgalytoby/MyselfAnimeDownloader/issues/14,99,70
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.9,88,63
/hgalytoby/MyselfAnimeDownloader/issues/25,87,64
