time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-01 00:00:00+00:00,6,6,10,6
2025-10-02 00:00:00+00:00,2,2,10,6
2025-10-03 00:00:00+00:00,8,8,16,5
2025-10-04 00:00:00+00:00,10,9,28,10
2025-10-05 00:00:00+00:00,7,6,16,8
2025-10-06 00:00:00+00:00,1,1,22,8
2025-10-07 00:00:00+00:00,10,10,11,6
2025-10-08 00:00:00+00:00,6,6,7,4
2025-10-09 00:00:00+00:00,4,4,32,8
2025-10-10 00:00:00+00:00,3,3,21,10
2025-10-11 00:00:00+00:00,4,4,18,10
2025-10-12 00:00:00+00:00,10,8,35,7
2025-10-13 00:00:00+00:00,5,4,6,4
2025-10-14 00:00:00+00:00,14,3,41,12
